,Title,image,MRP
51,Gillette Venus Hair Removal Razor for Women & Gillette Simply Venus Hair Removal for Women - 5 razors,"['https://m.media-amazon.com/images/I/61PLhM5q9FL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/61PLhM5q9FL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61PLhM5q9FL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61PLhM5q9FL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61PLhM5q9FL._AC_UL960_QL65_.jpg']",446
52,Gillette Conditioning Aftershave Gel 75ml - Imported,"['https://m.media-amazon.com/images/I/61K8wqsQ+WS._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/61K8wqsQ+WS._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61K8wqsQ+WS._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61K8wqsQ+WS._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61K8wqsQ+WS._AC_UL960_QL65_.jpg']",700
53,Gillette Mach 3 Manual Shaving Razor,"['https://m.media-amazon.com/images/I/71my6cp8LgL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/71my6cp8LgL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71my6cp8LgL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71my6cp8LgL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71my6cp8LgL._AC_UL960_QL65_.jpg']",180
54,Gillette Venus Breeze 2 in 1 Razor,"['https://m.media-amazon.com/images/I/81+Ijrhlb8L._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/81+Ijrhlb8L._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81+Ijrhlb8L._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81+Ijrhlb8L._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81+Ijrhlb8L._AC_UL960_QL65_.jpg']",299
55,Gillette Mach 3 Manual Shaving Razor Blades - 4s Pack (Cartridge) & Mach 3 Turbo Manual Shaving Razor Combo,"['https://m.media-amazon.com/images/I/81G9uIMBu3L._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/81G9uIMBu3L._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81G9uIMBu3L._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81G9uIMBu3L._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81G9uIMBu3L._AC_UL960_QL65_.jpg']",715
56,Gillette Fusion Proglide Flexball 1up,"['https://m.media-amazon.com/images/I/81QBSEN7CML._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/81QBSEN7CML._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81QBSEN7CML._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81QBSEN7CML._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81QBSEN7CML._AC_UL960_QL65_.jpg']",498
57,Gillette Ultra Comfort  Pre Shave Gel Tube - 60g,"['https://m.media-amazon.com/images/I/719s8Y4+L1L._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/719s8Y4+L1L._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/719s8Y4+L1L._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/719s8Y4+L1L._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/719s8Y4+L1L._AC_UL960_QL65_.jpg']",85
58,Gillette Guard Shaving Razor (Pack of 12),"['https://m.media-amazon.com/images/I/41MvyzmSSUL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/41MvyzmSSUL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/41MvyzmSSUL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/41MvyzmSSUL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/41MvyzmSSUL._AC_UL960_QL65_.jpg']",271
59,Gillette Fusion Hydragel Sensitive Pre Shave Gel - 195 g,"['https://m.media-amazon.com/images/I/81zjXU0IsDL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/81zjXU0IsDL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81zjXU0IsDL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81zjXU0IsDL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81zjXU0IsDL._AC_UL960_QL65_.jpg']",375
60,Gillette After Shave 75ml with Ayur Product in Combo (Sensitive Skin Gel),"['https://m.media-amazon.com/images/I/41wiEoqE2DL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/41wiEoqE2DL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/41wiEoqE2DL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/41wiEoqE2DL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/41wiEoqE2DL._AC_UL960_QL65_.jpg']",630
61,Gillette Venus Razor for Women (Pack of 2) 1 nos,"['https://m.media-amazon.com/images/I/71JWd96+PaL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/71JWd96+PaL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71JWd96+PaL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71JWd96+PaL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71JWd96+PaL._AC_UL960_QL65_.jpg']",440
62,Gillette Fusion Proglide Flex Ball Manual Shaving Razor Blades - 2 Cartridges & Series 3x Protection Sensitive Shave Foam with Aloe - 245 g Combo,"['https://m.media-amazon.com/images/I/81ZtsuQuYIL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/81ZtsuQuYIL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81ZtsuQuYIL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81ZtsuQuYIL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81ZtsuQuYIL._AC_UL960_QL65_.jpg']",809
63,Gillette Mach 3 Turbo Manual Shaving Razor Blades (Cartridge) 4s pack and Gillette Classic Sensitive Skin Pre Shave Foam - 418g combo pack,"['https://m.media-amazon.com/images/I/81zfBBaXOaL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/81zfBBaXOaL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81zfBBaXOaL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81zfBBaXOaL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81zfBBaXOaL._AC_UL960_QL65_.jpg']",777
64,Gillette Venus Breeze 2 In 1 Razor Plus Shave Gel Bars,"['https://m.media-amazon.com/images/I/41PTjmcUe2L._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/41PTjmcUe2L._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/41PTjmcUe2L._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/41PTjmcUe2L._AC_UL800_QL65_.jpg']",299
65,Gillette Skinguard Razor & Manual Shaving Razor Blades- pack of 2 cartridges,"['https://m.media-amazon.com/images/I/81TARVoZpfL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/81TARVoZpfL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81TARVoZpfL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81TARVoZpfL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81TARVoZpfL._AC_UL960_QL65_.jpg']",700
66,Gillette Clear Gel - Cool Wave (113g),"['https://m.media-amazon.com/images/I/81I8PQ9HMQL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/81I8PQ9HMQL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81I8PQ9HMQL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81I8PQ9HMQL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81I8PQ9HMQL._AC_UL960_QL65_.jpg']",895
67,"Gillette Sport High Performance Power Rush Clear Gel, 107g","['https://m.media-amazon.com/images/I/71rTLAI3LKL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/71rTLAI3LKL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71rTLAI3LKL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71rTLAI3LKL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71rTLAI3LKL._AC_UL960_QL65_.jpg']",955
68,Gillette After Shave 75ml with Ayur Product in Combo (Conditioning Gel),"['https://m.media-amazon.com/images/I/4172DLARY3L._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/4172DLARY3L._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/4172DLARY3L._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/4172DLARY3L._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/4172DLARY3L._AC_UL960_QL65_.jpg']",695
69,Gillette Satin Care Gel,"['https://m.media-amazon.com/images/I/31Oi9cxcdqL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/31Oi9cxcdqL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/31Oi9cxcdqL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/31Oi9cxcdqL._AC_UL700_QL65_.jpg']",220
70,Gillette Sport Clear Refreshing Gel Sport Scent Deordorant 4 oz,"['https://m.media-amazon.com/images/I/511xQSZeW0L._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/511xQSZeW0L._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/511xQSZeW0L._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/511xQSZeW0L._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/511xQSZeW0L._AC_UL960_QL65_.jpg']",845
71,"Gillette Mach 3 Shaving Blades- Pack of 6 (Cartridges) and Gillette Classic Regular Pre Shave Foam, 418g with 33% Extra Free","['https://m.media-amazon.com/images/I/81YgZPF-+PL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/81YgZPF-+PL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81YgZPF-+PL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81YgZPF-+PL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81YgZPF-+PL._AC_UL960_QL65_.jpg']",979
72,Gillette Endurance Arctic Ice Antiperspirant Clear Gel 107gm with Ayur Product in Combo,"['https://m.media-amazon.com/images/I/41W49EMfzKL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/41W49EMfzKL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/41W49EMfzKL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/41W49EMfzKL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/41W49EMfzKL._AC_UL960_QL65_.jpg']",785
73,Gillette Fusion Pure & Sensitive Shave Gel - 7 oz - 2 pk,"['https://m.media-amazon.com/images/I/51pWbH3uJqL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/51pWbH3uJqL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/51pWbH3uJqL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/51pWbH3uJqL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/51pWbH3uJqL._AC_UL960_QL65_.jpg']",750
74,"Gillette Vector Cartridges - Twin Blade, 6 Pieces Pack","['https://m.media-amazon.com/images/I/81XQeRgRDcL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/81XQeRgRDcL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81XQeRgRDcL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81XQeRgRDcL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81XQeRgRDcL._AC_UL960_QL65_.jpg']",165
75,Gillette 5678 Sport Power Rush Anti Perspirant Deodorant (107 g),"['https://m.media-amazon.com/images/I/71FbVglsZiL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/71FbVglsZiL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71FbVglsZiL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71FbVglsZiL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71FbVglsZiL._AC_UL960_QL65_.jpg']",890
76,Gillette Mach 3 Razor (1 Blade Cartridge + 1 Razor Handle),"['https://m.media-amazon.com/images/I/61gesAG+6jL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/61gesAG+6jL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61gesAG+6jL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61gesAG+6jL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61gesAG+6jL._AC_UL960_QL65_.jpg']",545
77,Gillette High Performance Odor Elimination Sport Triumph Clear Gel 107gm with Ayur Product in Combo,"['https://m.media-amazon.com/images/I/617Fj-c486L._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/617Fj-c486L._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/617Fj-c486L._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/617Fj-c486L._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/617Fj-c486L._AC_UL960_QL65_.jpg']",925
78,"Gillette series Moisturizing Shaving Gel, 200ml","['https://m.media-amazon.com/images/I/71gIkhPW99L._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/71gIkhPW99L._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71gIkhPW99L._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71gIkhPW99L._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71gIkhPW99L._AC_UL960_QL65_.jpg']",595
